subject_id,scenario_name,phase,y_true,y_pred,prob_variant,attn_eeg_eye,attn_eeg_mouse,attn_eye_eeg,attn_eye_mouse,attn_mouse_eeg,attn_mouse_eye
23,control_baseline,control,0,0,5.677651279256679e-05,0.50010407,0.49989593,0.25,0.75,0.4808719,0.5191281
23,control_baseline,control,0,0,6.269758159760386e-05,0.5,0.5,0.24999979,0.75000024,0.377944,0.622056
23,control_baseline,control,0,0,7.563732651760802e-05,0.5,0.5,0.25,0.75,0.4999999,0.5000001
23,control_baseline,control,0,0,5.981674985378049e-05,0.5,0.5,0.25,0.75,0.2525756,0.7474244
23,control_baseline,control,0,0,6.06662651989609e-05,0.5,0.5,0.25,0.75,0.25405955,0.74594045
23,control_baseline,control,0,0,6.181860953802243e-05,0.5017595,0.4982404,0.25,0.75,0.49999788,0.50000215
23,control_baseline,control,0,0,6.600932101719081e-05,0.5,0.5,0.25,0.75,0.49999985,0.5000001
23,control_baseline,control,0,0,6.746988219674677e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.295825733104721e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.461517477873713e-05,0.5,0.5,0.25,0.75,0.4714265,0.5285735
23,control_baseline,control,0,0,6.613243749598041e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.184785888763145e-05,0.5,0.5,0.25,0.75,0.2500265,0.74997354
23,control_baseline,control,0,0,6.222019146662205e-05,0.5,0.5,0.25,0.75,0.25,0.75
23,control_baseline,control,0,0,6.184762605698779e-05,0.5,0.5,0.25,0.75,0.25000417,0.7499958
23,control_baseline,control,0,0,6.110520189395174e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,7.485164678655565e-05,0.5,0.5,0.25,0.75,0.49927038,0.5007296
23,control_baseline,control,0,0,0.000369085901184,0.47628716,0.5237128,0.24638982,0.75361013,0.47599903,0.524001
23,control_baseline,control,0,0,0.0008932633209042,0.4817967,0.51820326,0.57912767,0.4208723,0.53326887,0.46673113
23,control_baseline,control,0,0,9.689468424767256e-05,0.7230631,0.27693686,0.25,0.75,0.25000015,0.7499999
23,control_baseline,control,0,0,5.6627544836374e-05,0.5,0.5,0.25,0.75,0.49967182,0.5003282
23,control_baseline,control,0,0,6.056014171917923e-05,0.5,0.5,0.25,0.75,0.25,0.75
23,control_baseline,control,0,0,0.0009143984061665,0.43176836,0.56823164,0.48573,0.51427,0.5156208,0.48437917
23,control_baseline,control,0,0,0.000670374778565,0.45536718,0.5446328,0.56224775,0.43775225,0.52279365,0.4772064
23,control_baseline,control,0,0,6.300402310444042e-05,0.5,0.5,0.25,0.75,0.49999228,0.50000775
23,control_baseline,control,0,0,6.0483325796667486e-05,0.5,0.5,0.25,0.75,0.25,0.75
23,control_baseline,control,0,0,8.312209683936089e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,5.5871754739200696e-05,0.50000036,0.4999996,0.25,0.75,0.49959412,0.5004059
23,control_baseline,control,0,0,6.131739792181179e-05,0.5,0.5,0.25,0.75,0.25232705,0.7476729
23,control_baseline,control,0,0,6.429549830500036e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,7.881201599957421e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,0.0002870559692382,0.4838472,0.51615286,0.3129411,0.6870589,0.50256896,0.49743104
23,control_baseline,control,0,0,6.357181700877845e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.212011794559658e-05,0.49999174,0.5000082,0.23329875,0.7667012,0.3274544,0.6725456
23,control_baseline,control,0,0,7.08546067471616e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.762563862139359e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,5.752615834353492e-05,0.5,0.5,0.25,0.75,0.30708688,0.6929131
23,control_baseline,control,0,0,0.0012846579775214,0.45794588,0.5420541,0.4278246,0.5721754,0.5401649,0.45983514
23,control_baseline,control,0,0,6.389295594999567e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.294852937571704e-05,0.5,0.5,0.24999708,0.7500029,0.28113365,0.71886635
23,control_baseline,control,0,0,6.699901859974489e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.57045457046479e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,7.345693302340806e-05,0.5,0.5,0.25,0.75,0.2779164,0.7220836
23,control_baseline,control,0,0,0.0010761853773146,0.48878637,0.51121366,0.5703312,0.4296688,0.5469756,0.4530244
23,control_baseline,control,0,0,6.335950456559658e-05,0.5,0.5,0.25,0.75,0.44054967,0.5594503
23,control_baseline,control,0,0,6.856839172542095e-05,0.5,0.5,0.25,0.75,0.4999905,0.50000954
23,control_baseline,control,0,0,5.383249299484305e-05,0.5,0.5,0.25,0.75,0.49761987,0.50238013
23,control_baseline,control,0,0,5.850901288795285e-05,0.5,0.5,0.25,0.75,0.2500058,0.74999416
23,control_baseline,control,0,0,6.897907587699592e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,5.819128637085669e-05,0.5,0.5,0.25,0.75,0.49667847,0.5033215
23,control_baseline,control,0,0,5.805643377243541e-05,0.5,0.49999997,0.25,0.75,0.49989402,0.500106
23,control_baseline,control,0,0,6.27161207376048e-05,0.5,0.5,0.25,0.75,0.47262353,0.5273765
23,control_baseline,control,0,0,6.435672548832372e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.292729085544124e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,6.0348105762386695e-05,0.5,0.5,0.25,0.75,0.49999934,0.50000066
23,control_baseline,control,0,0,6.284704431891441e-05,0.5,0.5,0.25,0.75,0.4999811,0.5000189
23,control_baseline,control,0,0,7.423604984069243e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,5.9095440519740805e-05,0.5,0.5,0.25,0.75,0.2501972,0.7498028
23,control_baseline,control,0,0,6.699134974041954e-05,0.5,0.5,0.25,0.75,0.25000298,0.749997
23,control_baseline,control,0,0,5.673115811077878e-05,0.5,0.5,0.25,0.75,0.316016,0.68398404
23,control_baseline,control,0,0,0.0008508744067512,0.4978178,0.5021821,0.51575696,0.4842431,0.53929543,0.46070462
23,control_baseline,control,0,0,5.8984860515920445e-05,0.5,0.5,0.25,0.75,0.49999845,0.50000155
23,control_baseline,control,0,0,0.0010542935924604,0.49929708,0.5007029,0.5090208,0.4909792,0.5471952,0.4528048
23,control_baseline,control,0,0,6.106210639700294e-05,0.5,0.5,0.25,0.75,0.49991584,0.50008416
23,control_baseline,control,0,0,5.6459255574736744e-05,0.5,0.5,0.25,0.75,0.49903882,0.5009612
23,control_baseline,control,0,0,0.0008298999164253,0.45808417,0.54191583,0.5151144,0.4848856,0.51178956,0.48821044
23,control_baseline,control,0,0,6.585566006833687e-05,0.5,0.5,0.25,0.75,0.5,0.5
23,control_baseline,control,0,0,0.0001073440216714,0.4997661,0.5002339,0.24386992,0.75613004,0.45493966,0.5450603
23,control_baseline,control,0,0,0.0010490455897524,0.44318935,0.5568106,0.48009372,0.5199063,0.516547,0.48345295
23,control_baseline,control,0,0,5.636737114400603e-05,0.5,0.49999997,0.25,0.75,0.25000042,0.74999964
23,control_baseline,control,0,0,5.399588553700596e-05,0.5000008,0.49999923,0.25,0.75,0.25757313,0.7424269
23,control_baseline,control,0,0,5.756638347520493e-05,0.5000001,0.49999985,0.25,0.75,0.4999497,0.5000503
23,control_baseline,control,0,0,6.089073940529488e-05,0.50018924,0.49981076,0.24998003,0.75001997,0.30934793,0.6906521
23,control_baseline,control,0,0,6.365905574057251e-05,0.5,0.5,0.25,0.75,0.25,0.75
23,control_baseline,control,0,0,5.8528432418825105e-05,0.5,0.5,0.25,0.75,0.49999774,0.50000226
23,control_baseline,control,0,0,6.318404484773055e-05,0.50000036,0.49999964,0.25,0.75,0.50210977,0.49789023
23,control_baseline,control,0,0,0.0006342272390611,0.46026784,0.5397322,0.55217314,0.44782686,0.5205009,0.4794991
23,control_baseline,control,0,0,0.0009905748302116,0.48150775,0.5184922,0.5857017,0.4142983,0.53181016,0.46818984
23,control_baseline,control,0,0,6.547269003931433e-05,0.5,0.5,0.25,0.75,0.4999991,0.5000009
